연번,요일구분,호선,역번호,출발역,상하구분,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-00시,00시-01시
1328,일요일,4,434,남태령,상선,10.75,15.1,22.95,41.45,56.05,61.4,50.15,50.9,51.8,44.85,47.35,53.6,65.25,60.65,33.6,26.1,20.35,14.35,1.75,
1329,일요일,4,409,당고개,하선,1.75,2.5,4.9,8.25,10.9,8.75,5.95,8.05,6.95,6.85,5.55,4.75,5.5,4.4,3.05,2.4,1.9,1.85,0,
1330,일요일,4,410,상계,하선,3.65,4.6,8.2,13.75,16.15,14.75,10.55,12.65,11.15,9.2,9.95,8.75,9.4,6.55,4.95,4.45,3.65,3.9,0,
1331,일요일,4,411,노원,하선,4.75,6.4,11.95,17.8,21.3,19.95,14.7,16.85,15.1,14.05,13.25,13.65,14,10.7,8.45,8.8,7.75,8.45,0,
1332,일요일,4,412,창동,하선,8.3,10,18.15,27.1,29.7,31.7,24.95,25,22.7,20.7,18.65,21.05,22.3,15.05,12.5,13.05,10.3,9.8,4.9,
1333,일요일,4,413,쌍문,하선,11.35,12.65,22.6,33.55,36.65,37.95,30.15,29,26,23.35,20.55,22.55,23.05,16,13.15,13.2,10.1,9.7,4.45,
1334,일요일,4,414,수유,하선,14,15.55,24.55,37.75,43.9,44.55,34.8,35.05,29.95,27.05,23.3,25.25,22.35,18.55,14.3,13.7,10.55,9.8,4.3,
1335,일요일,4,415,미아,하선,15.1,16.4,26.25,40.3,46.15,46.4,37,36.8,31.75,28.4,24.5,25.95,22.95,19.1,14.8,13.95,10.65,9.8,4.05,
1336,일요일,4,416,미아삼거리,하선,16.9,18.3,29.25,44.35,49.85,50.05,37.55,39.75,36.2,30.95,26,27.05,24.6,19.5,15.55,15,11.5,9.65,3.7,
1337,일요일,4,417,길음,하선,18.3,18.7,30.5,46.7,52.85,55.1,41.35,43.6,39.05,33.25,27.85,28.65,26.5,20.85,16.9,15.5,11.45,9.45,3.35,
1338,일요일,4,418,성신여대입구,하선,19.95,20.55,33.65,51.2,58.35,61.65,46.7,48.35,43.9,38.4,32.5,31.75,28.75,22.9,18.7,17.1,12.95,11.65,3.25,
1339,일요일,4,419,한성대입구,하선,17.9,21.15,34.8,52.8,60,63.65,48.5,50.3,46.3,40.15,34.55,33.6,30.1,24.7,20.8,17.6,13.6,12.65,4.6,
1340,일요일,4,420,혜화,하선,17.95,20.4,33.15,51.45,57.6,64.3,49.85,49.65,48.45,42.95,43.3,41.2,40.3,34.3,35.4,30.85,24.55,24.25,6.85,
1341,일요일,4,421,동대문,하선,18.6,20.25,32.9,51.5,56.15,62.4,48.5,49.25,49.5,45.75,46.65,44.05,43.5,36.3,36,32,25.7,24.35,6.7,
1342,일요일,4,422,동대문역사문화공원,하선,14.45,17.35,26.4,43.4,47.2,51.9,38.8,41,41.85,39.35,42.1,39.8,40.95,37,33.15,31.8,24.05,22.05,5.95,
1343,일요일,4,423,충무로,하선,13.45,14.2,22.4,35.65,45.1,45.4,39.8,37.3,39.9,38.85,40.75,42.6,43.15,36.95,33.55,31.25,24.05,20.45,5.25,
1344,일요일,4,424,명동,하선,13.4,12.85,20.7,32.65,39.85,39.6,35.35,32.35,34.7,35.4,39.25,38.25,40.85,35.05,33.15,31.15,25.7,23.45,4.85,
1345,일요일,4,425,회현,하선,13.8,11.9,17.6,29.9,35.65,36.05,32.5,31.1,34.2,34.95,38.8,39.15,41.2,36.85,34.45,33.45,25.65,24.4,5.8,
1346,일요일,4,426,서울역,하선,6.95,5.6,9.1,17.9,22.85,26.3,23.85,24.2,24.9,25.1,28.75,29,29.05,25.35,23.55,23.15,18.9,17.8,6.85,
1347,일요일,4,427,숙대입구,하선,7.4,5.55,8.55,17.2,22.75,25.2,23.35,23.9,24.3,24.25,27.95,28.5,28.65,25.15,23.7,23.75,19.2,16.9,6.5,
1348,일요일,4,428,삼각지,하선,13,6.25,9.7,19.5,24.7,25.95,24,24.7,25.45,24.9,29.85,28.75,31.4,28.1,24.65,25.75,21.65,18.9,7.15,
1349,일요일,4,429,신용산,하선,13.25,5.6,8.2,17,23.25,23.35,21.7,22.2,23.7,24.15,27.6,27.65,31.15,29.4,26.8,26.85,23.8,20.55,7.45,
1350,일요일,4,430,이촌,하선,13.95,6.5,8.75,19.25,25.6,25.55,24.3,22.85,24.4,25.05,29.15,31.9,33.85,31.85,28.85,29.2,26,21.8,9.3,
1351,일요일,4,431,동작,하선,5.85,6.95,8.75,19.4,30,26.95,27,24.2,24.9,26.85,29.4,33.55,35.4,33.65,30.35,30,28.4,23.3,9.95,
1352,일요일,4,432,총신대입구,하선,6.9,8.1,10.6,24.35,35.8,30.5,30.4,25.8,26.25,25.9,29.3,32.2,36.35,34.1,30.9,31,28.9,24.15,9.35,
1353,일요일,4,433,사당,하선,7.05,6.35,10.6,25,31.8,27.5,26.65,20.95,21.55,20.15,23.05,27.4,27.35,24.1,26.25,25.3,23,14.5,13.95,
1354,일요일,4,434,남태령,하선,10.9,12.6,14.25,42.6,64.8,55.7,49.5,35.15,39.5,38.1,42.9,46,42.6,49.65,40.65,41.25,46.6,31.6,13.85,
1355,일요일,5,2511,방화,상선,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1356,일요일,5,2512,개화산,상선,1.55,0.65,0.7,1.2,1.7,1.75,1.45,2.25,2.7,2.6,2.75,3.9,2.65,2.85,2.15,2.35,1.9,1.55,1.35,
1357,일요일,5,2513,김포공항,상선,2.8,1.25,1.45,2.1,3.1,3.1,2.55,3.9,4.3,4.4,5,5.95,4.95,5.2,4.3,4.15,3.45,2.9,2.55,
1358,일요일,5,2514,송정,상선,14.65,5.9,5.55,7.05,9.3,9.35,9.4,12.1,12.4,12,12.55,13.75,12.25,10.5,8,7.45,6.85,4.4,2.35,
1359,일요일,5,2515,마곡,상선,14.8,6,5.65,7.7,9.6,9.65,9.65,12.9,13.2,12.9,14.1,15.65,13.6,11.95,9.45,9.15,8.55,5.35,3.5,
1360,일요일,5,2516,발산,상선,15.65,6.75,6,8.75,11,11.5,11.95,15,15.05,14.45,15.65,17.7,15.2,13.35,10.75,10.5,9.55,6.15,4.55,
1361,일요일,5,2517,우장산,상선,15.5,7.5,7.35,10.75,14.35,16.45,17,19.55,18.95,18.05,19.25,21.4,18.1,16.8,12.75,12,10.25,6.85,2.95,
1362,일요일,5,2518,화곡,상선,14.6,7.2,7.85,11.35,14.1,17.85,16.95,20.2,20.4,19.5,21.7,25.15,22.35,19.4,16.15,15.15,12.85,9.45,4.2,
1363,일요일,5,2519,까치산,상선,11.8,7.05,7.55,12.1,14.6,18.4,18.45,21.45,22.2,22.75,27.65,29.7,33.1,27.05,23.6,23.6,19.6,15.2,10.4,
1364,일요일,5,2520,신정,상선,8.85,6.15,6.1,9.65,11.5,15.25,14.75,19.45,21.4,22.95,28.2,30.55,36.55,31.2,27.25,27.7,23.15,18.55,14.15,
1365,일요일,5,2521,목동,상선,8.55,6,6.1,9.55,12.15,15.1,14.9,19.75,22.5,24.35,30.3,33.4,38.9,34.75,29.95,30.7,26.2,21.25,15.55,
1366,일요일,5,2522,오목교,상선,8.15,6.9,6.3,10.85,13.25,16.2,16,22,25.2,27.35,34.35,40.8,41,39.1,33.45,35.15,30.55,23.4,18.85,
1367,일요일,5,2523,양평,상선,8.35,7.2,8.25,14.05,16.95,18.65,18.6,25.1,28.4,30,37.05,45.75,44.15,40.4,35.35,36.5,30.2,25.2,10.65,
1368,일요일,5,2524,영등포구청,상선,8.2,7.2,8.45,14.9,17.15,18.85,18.65,25.8,29,31.65,38.1,46.55,46.4,41.85,36.2,38.15,31.5,27,11.05,
1369,일요일,5,2525,영등포시장,상선,5.65,5.3,6.65,11.25,14.15,14.65,16.4,22.95,24.95,27.65,34.2,41.55,42.5,34.05,30.8,32.15,26,21,7.9,
1370,일요일,5,2526,신길,상선,6.4,5.25,7.65,11.75,15.3,16.15,18.05,24.5,25.85,28.25,34.95,41.7,40.3,33.25,31.2,32.45,26.05,20.85,8.25,
1371,일요일,5,2527,여의도,상선,6,5.8,8.05,12,15.35,16.85,19,25.55,27.75,30.9,38.9,45.65,45.55,38.25,36.8,40.45,30.65,21.5,6.1,
1372,일요일,5,2528,여의나루,상선,7.05,6.55,9.25,14.05,17.35,20.15,22.25,29.4,29.1,31.55,38.6,44.7,41.55,35.1,32.9,35.55,27.05,19.7,5.3,
1373,일요일,5,2529,마포,상선,7.5,7.4,12,16.35,20.45,25.5,26.95,36.3,37.35,39.75,45.85,46.65,39.7,29.85,25.4,23.7,18.5,15.15,4.65,
1374,일요일,5,2530,공덕,상선,7.15,7.55,11.85,16.5,20.25,25.2,27.25,35.55,37.7,40.3,44.65,48.65,40.25,29.65,25.4,22.95,18.3,15.65,5,
1375,일요일,5,2531,애오개,상선,6.2,6.9,9.85,15.25,18.8,20.85,25.05,32.25,33,36.75,38.95,44.3,37,28.6,24.35,22.4,17.2,15.1,5.05,
1376,일요일,5,2532,충정로,상선,7.3,6.35,9.9,15.05,18.2,20.4,24.15,31.35,32.3,37,38.9,44.2,36.5,29.15,24.7,22.65,17.2,15.75,6.7,
1377,일요일,5,2533,서대문,상선,7.1,6.3,10,14.55,17.8,20.3,23.25,30.55,30.9,35.55,37.25,42.05,35.05,28.6,24,21.6,17,14.65,5.85,
1378,일요일,5,2534,광화문,상선,6.85,6.45,10.55,15.25,18.85,21.05,23.55,30.8,30.9,34.3,37.95,40.7,33.95,27.95,24.1,21.95,17.65,15.25,3.55,
1379,일요일,5,2535,종로3가,상선,7.75,7.9,13.3,20.2,28.1,29.45,29.35,35.65,33.85,33.3,36.7,35.2,28.25,23.95,20.65,19.2,15.25,13.8,3.5,
1380,일요일,5,2536,을지로4가,상선,7.2,7.85,13.5,23,29.25,31.75,32,36.7,35,30.4,31.45,28.75,23.3,18.6,16.1,15.8,12.45,11.95,3.15,
1381,일요일,5,2537,동대문역사문화공원,상선,7.1,7.95,13.35,22.05,28.6,30.85,31.7,35.05,32.25,27.9,28.55,25.6,20.8,16.45,14.3,14.5,11.05,10.5,2.7,
1382,일요일,5,2538,청구,상선,8,9.6,15.45,23.75,32.4,34.25,36.15,39.15,34.75,28.95,28.05,26.05,21.5,17.1,15.85,18.85,12.65,10.55,2.45,
1383,일요일,5,2539,신금호,상선,8.55,10.15,16.25,25.6,34.55,37.45,40.65,43.15,40,33.2,32.9,28.6,24.95,18.75,17.9,21.75,14.1,11.9,3.2,
1384,일요일,5,2540,행당,상선,8.3,9.95,16.4,25,34.25,36.55,39.6,42.85,39.2,32.9,32.85,28.35,25.25,19.35,18.2,21.45,14.65,12.45,3.4,
1385,일요일,5,2541,왕십리,상선,7.95,9.75,16.3,24.55,33.55,35.85,37.8,41.85,38,32.75,32.75,28.65,25.4,20.4,18.4,23.35,15.25,13.2,2.5,
1386,일요일,5,2542,마장,상선,11.9,12.95,20.55,31.75,41.6,45.65,46.3,52.05,47.7,40.2,39.6,34.15,29.15,24.45,21.2,26.6,18.5,14.45,3,
1387,일요일,5,2543,답십리,상선,11.25,12.95,20.15,32.1,40.45,44.85,45.4,51.2,46.35,39.15,39.05,34.05,27.95,24.65,21,26.7,18.5,13.85,3.15,
1388,일요일,5,2544,장한평,상선,10.4,12.8,19.3,30.55,38.5,42.55,44.1,49.3,44.75,37.95,37.25,34.5,28.05,25.5,21.1,29.45,18.2,14.15,2.8,
1389,일요일,5,2545,군자,상선,9.5,12.85,18.95,29.6,38.25,41.9,42.6,48.05,43.2,37.25,36.4,34.8,28.05,25.35,21,29.5,19.55,15.1,3.7,
1390,일요일,5,2546,아차산,상선,12.95,13.85,22.45,35.7,44.4,47.2,48.85,55.45,50.8,46.1,46.15,43.2,37.3,32.8,26.85,36.8,24.1,19.2,5.35,
1391,일요일,5,2547,광나루,상선,11.45,13.15,21.7,33.35,44.8,46.45,47.95,55.1,47.75,43.9,42.75,38.8,34.75,30.8,28.45,35.65,23.2,19.2,3.6,
1392,일요일,5,2548,천호,상선,10.6,12.45,22.45,35.05,45.3,48.75,45.65,52.85,46.7,41.1,41,37,33.65,30.15,27.55,33.5,22.8,17.75,3.65,
1393,일요일,5,2549,강동,상선,10.55,11.95,20.8,32.8,40.85,47.05,41,50,45.15,37.6,38.7,34,27.35,26.45,23.65,29.55,20,14.7,2.2,
1394,일요일,5,2550,길동,상선,15.85,16.85,29.6,46.4,59.4,61.55,57.9,67.3,54.85,51.35,47.7,39.85,33.4,26.55,22.2,20.7,19.4,17.05,4.05,
1395,일요일,5,2551,굽은다리,상선,14.05,15.2,27.15,44.95,54.9,56.9,53.8,62.7,50.85,48,44.25,37,31.4,24.65,20.7,18.85,18.1,16.05,2.15,
1396,일요일,5,2552,명일,상선,11.25,13.95,23.8,39.45,49.85,49.5,48.55,55.25,44.2,42.1,40,33,28.55,21.45,18.7,17,16.8,15.2,2.25,
1397,일요일,5,2553,고덕,상선,9.55,15.1,22.35,37.55,46.25,45,44,48.65,39.2,36.9,37.5,31.65,28.35,20.95,17.2,16.1,18.55,12.1,2.45,
1398,일요일,5,2554,상일동,상선,8.05,13.7,19.7,34.25,43.05,40.75,39.35,44.15,35.1,33.3,33.55,28.45,28,18.8,14.05,15.15,16,10.65,2.5,
1399,일요일,5,2562,강일,상선,13.35,10.8,16.25,26.9,32.3,31.55,29.95,32.95,28.65,25.45,27.3,24.4,24.9,22.8,15.55,14.1,15.65,9.65,1.65,
1400,일요일,5,2563,미사,상선,11.3,8.8,13.05,22.25,26.5,26.5,25.4,28.3,25.25,23.6,25.3,22.6,23.65,23.05,14.9,13.95,15.4,9.65,1.75,
1401,일요일,5,2564,하남풍산,상선,5.95,5.1,7.7,13.9,15.45,16.45,15.6,18.05,16.75,17.65,17.2,15.6,16.85,16.8,9.9,8,8.05,4.9,0.85,
1402,일요일,5,2565,하남시청,상선,5.45,4.2,6.6,12.2,12.95,14.2,12.7,14.2,12.7,14.25,13.95,13.45,14.5,14.4,8.4,6.45,7.45,4.55,0.8,
1403,일요일,5,2566,하남검단산,상선,2.45,1.6,3,5.1,5.9,6.3,6.75,6.7,6.45,8,8,8.45,9.85,8.85,5.35,4.25,4.85,3.05,0.45,
1404,일요일,5,2555,둔촌동,상선,7.05,8.7,13.6,20.1,27.65,30.45,30,37,33.7,30.25,29.55,30.3,26.5,31.7,29.85,44.65,25.85,15.2,2.05,
1405,일요일,5,2556,올림픽공원(한국체대),상선,6,7.55,12.35,16.7,23.3,25.95,25.2,32.1,28.8,26.9,25.75,28.05,23.9,30.8,26.85,37.8,24.85,12.6,2.05,
1406,일요일,5,2557,방이,상선,6.55,7.5,13,18.85,23.95,27.2,24.15,31.7,27.1,22.6,21.55,21.8,17.85,15.05,11.15,12.8,12.35,9.55,1.7,
1407,일요일,5,2558,오금,상선,5.7,6.65,11.7,17.6,22,24.7,21.4,27.55,24.45,19.85,18.6,18.6,16.75,12.85,9.75,9.95,8.45,7.45,1.7,
1408,일요일,5,2559,개롱,상선,7,7.35,11.55,17.95,22.05,20.3,18.95,22.3,19.05,15.05,13.9,13.3,10.7,8.25,6.35,5.2,4.55,3.1,0.55,
1409,일요일,5,2560,거여,상선,5.5,5.7,8.45,13.4,15.8,14.95,14.75,15.5,13.85,10.75,10.1,9.65,7.85,6.05,4,3.85,3.85,2.25,0.35,
1410,일요일,5,2561,마천,상선,2.7,2.75,4,5.55,6.85,6.45,6.5,7.35,6.1,5.15,4.95,4.6,3.8,2.45,1.8,1.6,1.5,0.7,0.15,
1411,일요일,5,2511,방화,하선,1.3,1.35,1.75,2.65,3.05,3.2,2.85,4.4,3.15,2.55,2.55,2.3,1.7,1.2,0.85,0.8,0.55,0.6,0.3,
1412,일요일,5,2512,개화산,하선,2.65,2.25,3.1,4.6,5.5,6,4.7,6.8,5.35,4.9,4.35,3.75,3.05,2.3,1.6,1.5,1.1,1,0.4,
1413,일요일,5,2513,김포공항,하선,2.9,3.3,5.7,9.7,11.45,11.65,10.6,12.2,13.4,12.75,13.2,11.8,12,10.1,7.6,8.15,7.45,8,1.9,
1414,일요일,5,2514,송정,하선,3.35,3.95,6.25,11.15,13.9,13.05,12.35,14.35,14.15,14.5,14.2,12.65,12.7,10.95,7.85,8.55,7.05,8.1,1.85,
1415,일요일,5,2515,마곡,하선,3.7,4.4,6.95,12.1,15.3,14,14,15.7,15.75,15.55,16.65,14.3,14.05,12.5,9.55,9.5,8.4,8.5,1.85,
1416,일요일,5,2516,발산,하선,4.1,5,7.75,13.05,15.55,15.35,15.7,17.9,19.85,19.25,20.55,18.6,17.7,15.7,12.7,12.8,13.4,12.95,2.85,
1417,일요일,5,2517,우장산,하선,5.15,6.05,9.4,15.95,18.9,18.9,19.6,20.9,23.5,21.45,21.55,19.5,18.65,15.6,12.75,12.95,13.2,12.7,2.75,
1418,일요일,5,2518,화곡,하선,7.5,8.75,14.9,24.1,26.55,27.1,27.45,29.05,31.3,27.45,24.85,23.1,20.25,17.65,13.9,13.5,13.4,12.5,1.85,
1419,일요일,5,2519,까치산,하선,9.45,10.2,16.85,28.2,32.75,31.6,31.55,32.5,33.25,27.55,24.4,21.9,17.8,15.35,11.55,11.5,10.4,10.3,2.45,
1420,일요일,5,2520,신정,하선,11.1,11.6,18.95,32.05,36.5,35.35,35.1,36.75,35.6,29.9,25.95,23.7,18.15,15.9,12.1,11.4,10,9.85,2.2,
1421,일요일,5,2521,목동,하선,12.2,12.45,21.1,34.4,40.25,40.75,39.15,42.05,39.25,32.2,29.3,27,20.35,17.95,13.45,12.35,10.8,10.05,2.3,
1422,일요일,5,2522,오목교,하선,13.25,12.4,22.05,34.45,40.35,43.15,41.65,46.5,42.55,35.7,33.15,30.15,25.2,20.8,16,16.8,13.9,11.4,3.65,
1423,일요일,5,2523,양평,하선,13.7,12.6,22.45,35.75,41.6,44.8,43.85,48.6,43.25,37,34.05,30.6,26.7,21.4,16.45,17.25,14.35,11.5,3.6,
1424,일요일,5,2524,영등포구청,하선,10.6,9.95,17.6,30.15,35.45,37.65,37.65,42.25,37.15,32.35,30.55,26.3,22.4,16.85,12.5,12.7,9.8,8.9,2.45,
1425,일요일,5,2525,영등포시장,하선,10.45,9.8,17.95,29.1,34.15,37.35,37.8,41.55,37.6,33.15,31.6,27.4,23.8,18.35,14,13.35,11.15,9,2.15,
1426,일요일,5,2526,신길,하선,11.7,10.45,18.65,30.5,36.6,40.6,40.5,48.9,43.9,38.05,36.3,31.3,27.05,20.55,14.55,13.25,11.6,9.5,2.2,
1427,일요일,5,2527,여의도,하선,9.7,8.85,15.35,24.35,29.8,32.4,35.25,44.6,42,38.6,37.9,34.6,31.4,24,19.15,17.45,14.05,11.55,2.9,
1428,일요일,5,2528,여의나루,하선,9.1,8,12.6,23.15,27.85,30.85,31.6,39.25,34.4,32.1,33.1,34.6,34.3,29.45,28.1,28,21.9,16.7,3.7,
1429,일요일,5,2529,마포,하선,8.95,7.65,12.65,22.75,28.45,31.8,32.6,39.35,34.7,31.35,32.45,34.45,33.85,28.65,28.15,27.2,21.75,17.05,3.55,
1430,일요일,5,2530,공덕,하선,8.1,7.25,12.85,23.25,31.15,33.5,33.4,38.65,33.95,30.35,29.8,29.7,27.1,24.05,21.75,22.55,17.6,15.3,3.15,
1431,일요일,5,2531,애오개,하선,6.65,7.3,12.3,21.55,31.75,33.9,33.9,39.5,34.7,29.95,29.8,29.2,27.25,22.8,21.05,22.1,17,15,3.6,
1432,일요일,5,2532,충정로,하선,6.65,6.95,12.15,20.35,30.95,33,33.15,38.55,34.05,28.65,29.15,28.15,26.1,21,20.5,20.9,16.1,14.35,4.55,
1433,일요일,5,2533,서대문,하선,6.8,6.75,11.9,20,30.1,32.5,32.4,39.45,35.3,29.5,29.55,28.8,26.6,21.6,20.05,20.9,15.8,13.8,4.2,
1434,일요일,5,2534,광화문,하선,6,5.7,9.3,16.5,22.25,25.7,27.7,38.25,34.5,31.3,32.4,35.2,32.5,25.45,24,24.2,18.6,15.35,4.2,
1435,일요일,5,2535,종로3가,하선,5,5.4,7.75,13,17.1,19.5,21.6,29.2,27.5,27.6,31.2,34,33.1,27.75,24.35,25.5,21.35,17.35,5.1,
1436,일요일,5,2536,을지로4가,하선,4.85,5.3,7.4,12.1,16.1,16.6,19.5,26.8,25,25.85,29.7,31.65,31.5,27.4,23.85,24.85,20.25,16.8,5.2,
1437,일요일,5,2537,동대문역사문화공원,하선,5.95,5.6,7.45,13.05,17.2,17.3,20.3,27.6,27.45,30.05,32.95,34.3,34.85,30.25,25.6,27,20.9,19,5.7,
1438,일요일,5,2538,청구,하선,9.95,7.1,8.9,15.6,19.65,19.95,22.25,30.65,30.95,32.55,36.15,37.6,39.15,31.8,28.85,29.3,24,21.3,8.5,
1439,일요일,5,2539,신금호,하선,10.55,7.1,9.1,15.3,19.55,19.95,22.65,31.05,30.8,32.8,34.8,37.25,38.05,31.05,28.5,28.15,23.1,20.45,7.9,
1440,일요일,5,2540,행당,하선,11.6,7.05,9.9,16.15,20.9,21.15,22.6,32,31.15,32.15,34.1,36.75,37.25,30.6,27.8,27.5,22.65,20.05,7.75,
1441,일요일,5,2541,왕십리,하선,10.15,7.75,11.25,18.3,24.5,24.95,26.65,37.6,38.9,39.55,41.9,44.6,45.6,41.1,36.85,38,33.05,29.1,10.05,
1442,일요일,5,2542,마장,하선,8.15,7.9,11,18.4,24.55,24.75,26.35,36.65,37.5,40.75,41.35,44.05,44.35,40.6,35.85,37.3,32.45,28.45,9.75,
1443,일요일,5,2543,답십리,하선,9.8,8.5,11.5,19,26.2,25.5,27.6,36.75,37.75,39.65,42.6,44,42.85,38.95,33.25,35.65,30.5,26.65,12.4,
1444,일요일,5,2544,장한평,하선,11.45,8.55,12.15,19.8,27.15,26.5,28.3,35.75,38.75,39.65,41.55,41.95,42.65,41.6,31.65,33.35,27.6,23.5,12.8,
1445,일요일,5,2545,군자,하선,12.6,12.35,17,29.2,40.25,36.6,36.85,43.5,47.5,47.65,52,50.05,51.8,44.5,39.25,39.15,31.9,27.65,12.65,
1446,일요일,5,2546,아차산,하선,12.65,12.05,16.7,26.65,35.55,33.2,34.1,41.95,47,47.05,50.5,51.4,50.85,43.65,37.8,37.25,30.3,25.9,11.6,
1447,일요일,5,2547,광나루,하선,13.4,11.9,15.85,24.8,32.8,32.05,33.8,42.55,47.55,47.2,50.6,50,50,43.55,37.25,35,30.5,24.85,15.15,
1448,일요일,5,2548,천호,하선,11.85,10.05,13.1,19.95,26.9,27.25,28.85,37,41.05,41.85,42.85,46.8,43.95,42.65,33.7,31.65,29.75,23.15,12.15,
1449,일요일,5,2549,강동,하선,6.7,10.25,14.25,23.25,24.9,29.65,30.45,40,43.1,43.65,47.3,46.45,40.6,42.65,31.65,31.75,28.7,21.75,10.45,
1450,일요일,5,2550,길동,하선,7.45,12.1,14.5,23.3,24,29.75,25.6,34.05,38.7,40.1,49.3,54.3,55.6,52.4,41.75,39.85,35.5,26.3,20,
1451,일요일,5,2551,굽은다리,하선,8,10.2,14.3,21.25,24.05,26.65,23.5,31.4,35.1,36.45,44.25,48.1,49.3,46.25,37.3,35.5,31.9,22.6,18.1,
1452,일요일,5,2552,명일,하선,8.35,9.1,11.7,19.4,22.55,23.8,22.3,30.35,32.85,35.35,40.75,43.2,45.2,43.15,33.35,35.2,29.45,24.75,11.15,
1453,일요일,5,2553,고덕,하선,6.85,8.05,9.35,18.5,19.4,21.8,20.05,27.05,29.1,31.65,34.7,39.25,39.7,39.25,29.75,32.7,26.95,21.8,9.8,
1454,일요일,5,2554,상일동,하선,6.25,6.55,8.15,17.5,18.05,19.5,17.7,24.55,22.75,25.25,27.7,30.95,31.2,29.35,23.45,24.95,20.1,16.8,5.8,
1455,일요일,5,2562,강일,하선,5.6,6.45,9.7,15.55,20.25,19,16.7,22.85,21.4,22.5,23.2,27.65,27.55,25.9,19.8,21.15,17.3,14.35,10.2,
1456,일요일,5,2563,미사,하선,4.7,4.5,7.6,11.3,14.45,13.6,10.75,14,13.25,14,14.2,17.4,15.15,14.55,11,11.95,9.95,8.95,5.6,
1457,일요일,5,2564,하남풍산,하선,1.55,2.65,5.7,7.85,11.3,10.7,8.35,11.95,11.2,12,12.75,14.6,12.4,12.1,9.8,10.3,8.1,7.1,4.8,
1458,일요일,5,2565,하남시청,하선,0.8,1.65,3.65,5.4,8.35,7.15,6.05,7.15,6.4,6.85,6.5,6.85,5.9,5.15,4.5,4.05,2.9,2.9,1,
1459,일요일,5,2566,하남검단산,하선,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1460,일요일,5,9005,강동,하선,5.6,7.9,13.95,21.75,24.6,28.55,31.35,41.8,43.55,43.5,39.5,32.95,26.4,27.6,20.8,19.75,16.9,14.6,5.75,
1461,일요일,5,2555,둔촌동,하선,6.25,7.35,12.1,20.35,23.25,26.4,28.1,38.75,41.05,40.75,35.6,27.55,22.85,23.15,18.55,17.45,14.1,12.4,4.75,
1462,일요일,5,2556,올림픽공원(한국체대),하선,4.8,6,9.8,15.25,17.3,16.45,15.1,18.55,21.05,22.8,22.7,24.4,20.7,25.35,20.45,20.05,15.25,12,4,
1463,일요일,5,2557,방이,하선,4.35,5.15,9.1,13.15,13.3,13.15,13.3,18.05,17.5,18.45,21.15,22.4,18.15,22.4,17.7,19.6,15.85,10.8,3.6,
1464,일요일,5,2558,오금,하선,2.05,3.35,6.25,8.85,10.05,10.25,8.35,13.4,14.05,15.55,18.8,21.05,17.3,19.2,16.65,15.05,13.95,10.7,3.65,
1465,일요일,5,2559,개롱,하선,1.65,2.85,3.95,6.3,7.7,7.75,6.1,9.15,11.2,9.25,12.95,14.9,12.05,13.75,11.45,10.5,9.35,8.45,2.65,
1466,일요일,5,2560,거여,하선,0.65,1.45,2.05,3.85,4.75,4.4,2.75,4.35,5.2,4.35,5.8,6.45,5,6.75,4.35,4.1,3.9,3.55,1.55,
1467,일요일,5,2561,마천,하선,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1468,일요일,6,2611,응암,상선,5.4,4.75,10,16.95,18.9,21.3,17.05,15.75,22.45,19.15,17.6,24.1,21.6,16.4,18.6,15.7,15.25,12.2,3.5,
1469,일요일,6,2617,새절,상선,5.1,5.4,8.35,15.05,20.75,16.05,14.85,17.4,18.75,20.9,23.5,25.15,27.5,25.1,21.5,21.35,21.6,17.05,8.2,
1470,일요일,6,2618,증산,상선,5.35,5.85,8.85,15.15,20.7,16.25,14.9,18.35,19.9,23.35,27.45,29.1,32.6,29.85,25.3,26.95,25.35,21.1,9.85,
1471,일요일,6,2619,디지털미디어시티,상선,5.05,6.2,8.8,15.05,20.95,16.55,15.05,19.65,21.1,25.45,30.5,32.35,36.2,33.85,29.15,31.9,29.55,24.4,6.8,
1472,일요일,6,2620,월드컵경기장,상선,6.05,6.3,8.5,13.15,16.9,15.05,14.2,19.7,21.3,26.4,31.15,32.1,36.6,32.6,29.75,30.3,30.55,22.3,6.45,
1473,일요일,6,2621,마포구청,상선,6.45,6.4,8.95,13.55,18.05,15.95,15.85,20.35,21.3,25.55,29.4,30.15,35.5,32.1,29.2,30.15,30.6,22.3,6.45,
1474,일요일,6,2622,망원,상선,6.55,6.75,9.2,13.7,18,16.2,16.45,23.1,23.35,27.6,32.7,33,38.5,35.2,32.1,33.7,35,25.4,7.4,
1475,일요일,6,2623,합정,상선,6.45,7,10.1,15,21.55,23.5,24.7,34.35,35.05,36.75,40.95,39.35,43.05,38.7,33.15,33.75,35.7,24.85,7.8,
