사용월,호선명,지하철역,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원
202501,8호선,단대오거리,9358,1539,16809,4870,40753,9518,47373,16014,25867,9006,17502,8239,16023,9209,17346,10667,16506,11931,15025,13686,14100,17978,15095,21075,17375,27251,18968,41508,9487,32966,6855,20891,4775,18722,3199,15378,1547,10192,284,2963
202501,8호선,모란,2372,475,2949,3153,7645,3832,10078,8686,6733,5918,6704,6372,7762,7323,9599,8123,10810,8119,10695,7641,11833,7902,12083,7546,11243,7463,10837,10244,6223,6570,4545,4233,4442,3962,3969,3422,2459,2343,741,1355
202501,8호선,몽촌토성(평화의문),1618,1998,4133,7752,10826,10384,17735,25819,11183,14256,8147,9128,8138,8708,8942,9006,9286,9601,10017,8862,10730,8991,14714,11323,18723,14040,22649,17575,9747,13604,8381,8776,8513,7179,6970,6774,3321,4050,705,1152
202501,8호선,문정,2293,2962,7092,9577,22260,48555,30525,154361,19982,70303,15643,27657,17485,19173,20478,19285,23166,20525,25781,19310,28868,18827,33406,22192,77744,25694,112875,36380,39662,26392,27761,16604,22724,13601,15899,12409,6349,6820,1106,1826
202501,8호선,복정,3589,1939,9251,7753,23159,8866,31181,15452,18955,10284,12879,6766,10452,6032,11782,7731,10454,7346,10256,7866,11430,10202,13787,12538,18146,18107,21473,26075,13447,19076,7580,12402,6390,11278,4909,10655,2091,4592,439,1028
202501,8호선,산성,4370,624,9175,1902,24517,2799,27063,5394,14743,3901,10241,4269,8805,4293,8665,5178,8271,5716,7492,6729,6956,8847,7256,10497,7506,14462,5770,24029,2962,20344,2187,12402,1885,11597,1137,9775,589,6126,110,2035
202501,8호선,석촌,2292,674,5166,3881,13285,7560,21243,21382,12750,18660,10924,13224,10956,14301,12124,15398,13035,16361,13300,15630,14710,17281,15249,17902,18397,23818,21974,29802,12594,19950,11822,11988,12570,10342,10885,8679,4265,5358,733,1819
202501,8호선,송파,2729,666,8990,6280,25302,7833,30794,16807,20787,11360,15578,8914,15713,9237,15338,10532,15165,12347,13962,13168,14281,15573,15084,18177,15787,22191,17620,31148,9695,22987,6857,14483,5504,13134,4964,11242,1826,5761,333,1688
202501,8호선,수진,3522,510,6065,2152,14781,3171,20082,8202,11990,6407,8564,6120,8493,6489,9031,6765,8845,8290,8717,8094,9025,8417,9798,9443,9108,10396,7526,14720,4490,12370,3643,8368,3407,7302,2436,6079,910,4350,235,1241
202501,8호선,신흥,3374,555,6424,2186,15733,2892,18703,6164,10877,4473,7378,4984,7176,5998,7377,7357,7369,8500,7625,8435,8528,9634,9139,11165,8473,12745,8561,17405,4933,14529,4086,9397,2964,8082,2250,6874,986,3938,215,1244
202501,8호선,암사,13688,780,21235,4919,56775,7262,71479,17919,39264,13020,25668,10977,23520,14634,24300,16033,23263,17825,20600,20099,19984,26329,20139,30442,20866,38947,20999,57244,13314,45338,10568,26851,7955,24064,5494,22237,2310,12276,489,3784
202501,8호선,암사역사공원,2330,344,6815,2442,20951,3968,24852,5209,13776,3216,9030,3131,8509,3482,8175,4532,7963,5431,7263,5967,6732,6871,7766,9357,8547,13321,7775,19221,3736,14572,2535,10294,2077,8233,1433,8804,594,4571,148,1151
202501,8호선,잠실(송파구청),1575,2913,3392,11197,6694,33223,10602,81724,8947,50753,9274,38154,14173,41450,16855,41420,22462,42919,30036,39872,39942,40625,47165,38430,59825,40224,77893,45256,48762,23162,47058,13021,44513,9141,31071,6610,10942,4265,2022,1661
202501,8호선,장지,4931,2824,16607,10167,38666,22720,45064,42321,29017,32433,20545,18462,18555,19344,20065,20462,21887,19287,21846,19944,26895,23325,30368,26691,43010,30436,45082,46671,26475,29717,21352,17509,16381,16366,8536,13659,2927,8777,547,2122
202501,8호선,천호(풍납토성),9311,1974,14724,11568,36709,16717,50127,31476,30346,27874,21013,22159,21195,23505,23379,25639,24811,29307,24823,29039,27444,33244,31257,35545,36678,46998,37872,65946,25190,45493,21845,27466,16006,25026,12658,18962,6406,12576,1385,3528
202501,9호선,가양,13960,1345,24504,8580,66123,23719,69718,50326,39540,28520,31095,18404,30222,20232,32820,21278,30663,24278,27887,26927,28644,32026,31750,35975,40564,43176,48374,67614,22335,56641,16420,35720,14186,29921,9811,27447,3846,16776,603,5000
202501,9호선,개화,2209,141,6473,1814,11393,3326,8606,3978,3373,2244,2535,1546,2062,1893,2335,1537,2146,1828,2437,1959,2610,2112,3714,2157,5278,3406,4829,5073,2076,4566,1331,2378,1239,1930,528,1794,277,1126,96,379
202501,9호선,고속터미널,2435,1358,5651,12993,15725,17116,22499,30052,18379,32814,17926,35208,20277,38633,23082,39011,25855,40583,28315,43307,32073,43128,35449,45078,37732,47986,35383,52788,29255,33682,26202,24239,20208,20985,16634,19178,5870,9473,759,2025
202501,9호선,공항시장,3433,230,3828,1141,8550,2027,10662,3910,6124,3324,4828,2834,4498,3482,5169,3666,4511,3762,4449,4230,4023,5352,4239,6265,4739,6932,4226,11178,2752,8255,2245,6260,1896,5744,1317,5319,794,3356,125,1192
202501,9호선,구반포,180,900,583,11099,1039,2333,1551,3617,1136,3074,1094,1647,1450,1354,1641,1549,1743,1621,1824,1669,2852,1477,8076,1729,8307,1758,4545,1940,1826,1053,1157,695,807,607,659,510,167,342,55,170
202501,9호선,국회의사당,799,1704,2284,11002,5030,43206,7295,142842,6552,50952,8595,23442,12355,17721,14815,17157,17320,22545,21790,20439,25219,13314,41508,11272,70351,13645,93670,12035,33259,7977,22104,5401,21347,4953,12534,3815,4094,2350,874,771
202501,9호선,김포공항,546,2905,2525,12708,7769,13919,8936,17383,6705,17788,7004,18489,7893,20797,7643,22171,9799,23512,11988,22245,13613,20589,13500,23828,14482,29026,17442,26070,11678,14829,11427,5988,10057,3492,9569,2639,2345,1783,75,1278
202501,9호선,노들,3234,328,5482,1287,15304,2239,20027,3298,12080,3108,8461,3008,7139,3512,7466,4232,7345,4607,6333,5512,5561,6445,6024,7852,6429,10353,6012,14886,3153,10437,2472,7317,1807,6627,1558,6640,691,3352,185,1051
202501,9호선,노량진,14074,1705,21768,12768,57953,32844,81514,57400,48091,35225,32079,22239,32141,27350,36100,31087,40492,36318,35670,33358,34677,36523,38644,43453,48948,63042,50121,89991,31303,58368,31645,40649,37941,37692,40355,35932,13758,20628,1564,5680
202501,9호선,당산,7608,1325,15194,6300,45679,14024,55668,39417,31862,22579,23674,15303,23564,17550,25917,18653,25382,20543,24209,20427,24905,23677,27195,29162,35967,40977,44094,59773,23602,45209,18854,29618,17582,28400,15087,25776,7374,16723,1260,4819
202501,9호선,동작(현충원),999,207,1240,1867,3805,1525,4691,2646,2959,2553,2760,3494,3345,2960,4223,2571,3858,2841,3922,2795,3664,2575,4586,2504,3615,2846,3337,3919,1624,2561,1332,1825,1049,1694,968,1485,425,1116,59,946
202501,9호선,등촌,5336,1243,13846,4208,42444,7259,52697,18008,23596,11516,16857,11069,18017,11512,17969,13621,17305,13952,16022,15409,16933,18653,17666,20137,17497,29996,18928,43287,10018,34391,7637,19321,6285,16829,4881,14453,2092,8778,456,2712
202501,9호선,마곡나루(서울식물원),4577,1319,9345,8767,25791,21954,28363,53747,15066,22158,11337,13989,12822,12795,15596,14055,16850,15233,17275,15080,19243,14330,23700,17375,39792,24008,47010,36062,21345,27034,18341,16601,16558,15800,13839,13482,6784,9293,1033,3419
202501,9호선,사평,1027,240,3162,1753,9398,3407,11676,6531,7715,4186,6354,3643,5572,3521,6633,4174,6399,5483,5887,5302,5717,6039,7030,6579,7963,9192,7843,11205,4477,8551,2850,5947,2017,5519,1492,5704,566,2897,160,751
202501,9호선,샛강,1200,1052,2313,4118,4552,15461,5754,34222,4561,12475,4667,8045,5911,7731,6624,6746,7644,7432,8170,6522,9114,6262,10559,7724,20462,9686,29234,12458,11437,7241,9767,3858,8977,3644,6327,3193,3112,2099,754,740
202501,9호선,선유도,1987,1197,5676,3616,20879,12792,25274,35980,11392,17945,8581,7121,8087,7503,9356,7306,9406,7582,9305,8175,10376,8074,12364,8973,24293,12185,32979,21050,11692,15207,6853,9300,5353,7766,3968,7483,1653,4233,347,1316
202501,9호선,신논현,3800,1402,12232,14810,26782,34198,34782,76432,25475,96191,24169,56133,30860,44355,37525,46733,41868,48853,45575,49541,51503,49203,63980,54051,81270,71447,99725,91921,75919,53838,58046,30479,63611,23815,56431,19048,29068,12128,4881,3022
202501,9호선,신목동,2299,271,5608,1899,18654,3393,16567,6528,8839,3951,6527,2893,6247,3688,6611,3970,5375,4362,5615,4658,5440,4898,6147,6730,7053,8353,6370,13585,3033,11488,2032,6824,1727,6543,1627,5227,529,3680,136,969
202501,9호선,신반포,953,438,2419,3830,7670,6291,10331,9683,6784,7159,5617,4757,5237,4719,6482,4803,6745,5739,6277,6079,7539,5752,8457,6123,10034,8347,10101,10323,5652,7984,3632,4776,3990,3912,2480,4362,676,2236,134,760
202501,9호선,신방화,4627,711,10068,2128,24143,3725,25088,10493,13610,7214,10997,5827,10402,6296,10774,7306,11489,8117,9278,9176,9511,10387,9171,12210,9257,15552,10424,23150,5825,19990,4565,11925,3593,10407,2704,10656,1100,5933,172,2045
202501,9호선,양천향교,4296,918,9713,7292,27738,14075,29144,39930,14365,15172,11157,8646,11808,7460,13195,8714,12353,10236,11985,9637,13199,10925,16315,12827,23353,17375,32341,27024,11119,23492,7415,15041,5930,14656,4536,12310,2115,9201,345,2268
202501,9호선,여의도,2482,2715,3676,22864,8047,138453,10068,156123,10400,72785,12926,34546,20251,33868,21321,33690,27403,33797,32686,31019,42256,27530,59166,27376,148937,27952,147264,29609,71654,17165,60400,9599,44670,7971,25063,7231,8421,4101,1174,1697
202501,9호선,염창,11153,781,23718,4375,67282,7713,74595,17978,42287,11131,27670,10155,24751,11646,25379,13576,22989,16123,20055,18857,19506,23331,20597,28731,21905,43862,23364,65958,12991,54797,10112,35227,8872,30669,6593,30251,2835,17798,527,5444
202501,9호선,증미,2456,492,7474,2531,20540,9437,22577,43181,11028,16406,8590,6069,8174,5873,8918,5987,9429,6185,8249,6982,8235,7988,9319,8943,20331,12385,34362,18311,9321,14487,5130,8890,4279,7551,2401,7289,923,4034,180,1426
202501,9호선,흑석(중앙대입구),3531,952,5139,4531,16365,10469,20054,18298,13519,12708,11486,10802,13942,10560,13724,12194,15786,12026,14634,12264,15212,13257,16519,14171,20761,19648,14458,25349,9247,17482,7500,11882,7208,9908,6106,9523,2656,5512,461,2024
202501,9호선2~3단계,둔촌오륜,1367,141,3827,1686,10659,2211,10590,3217,5974,1783,4395,1742,3801,2238,3978,2428,3662,2608,3425,2833,3972,3722,4356,4302,4260,6003,2954,9722,1539,7875,1082,5540,1083,4320,734,4727,350,2464,54,948
202501,9호선2~3단계,봉은사,1579,1995,4760,18635,8085,37222,9303,102469,8418,70328,9399,38759,13997,34767,19532,34339,23779,35802,29415,31568,36496,29435,48579,27867,74916,25989,99320,25181,49608,14691,36212,8548,32673,7236,20018,4914,4959,3065,703,705
202501,9호선2~3단계,삼성중앙,975,504,2715,4355,5210,15775,7222,41614,6094,29855,5776,11546,6547,8895,7944,7876,8803,8597,9012,7530,10510,7246,13512,7885,24286,10892,38616,12773,17120,8388,10558,5427,9225,4375,5991,4395,2606,2508,559,948
202501,9호선2~3단계,삼전,4333,603,6934,2341,19635,5234,33680,16797,21686,9442,12319,6086,10800,6395,11083,7629,11137,8484,10123,8676,9991,10285,10921,13210,13991,16997,16971,27367,7703,21927,6593,13269,5565,13767,4480,10611,1778,7524,383,2107
202501,9호선2~3단계,석촌,2809,546,8474,2410,20894,4520,29795,11508,20859,10422,13143,8643,12386,9011,13504,10506,13663,11167,13001,11218,13485,12454,15078,13830,15883,19641,17852,29145,10651,23588,9713,15129,10220,11842,8389,12535,3622,6833,604,2014
202501,9호선2~3단계,석촌고분,2935,591,6123,2124,16511,4291,28221,13948,18888,9298,10897,5904,10166,6374,10777,7690,10183,8096,8853,8356,9507,9636,9529,11200,11870,15658,14960,25026,7232,18694,5645,12393,4846,10565,3973,10527,1371,6040,275,2366
202501,9호선2~3단계,선정릉,956,933,3540,6133,7443,17709,9200,53607,7730,44332,6887,18991,7985,11828,10449,10934,10818,12519,11812,10859,13654,9964,17092,10001,29786,11886,48727,13594,25965,9882,13381,6933,11400,6868,8774,5937,3283,3789,603,1184
202501,9호선2~3단계,송파나루,1856,271,4147,1397,11427,3789,18554,11550,12269,8122,7240,5600,6573,6772,7486,8484,7871,8371,7569,8208,7954,9503,8245,10714,9692,15886,13721,22993,7972,16972,7502,9421,7956,6970,6412,6641,2508,3606,462,1293
202501,9호선2~3단계,언주,1230,918,2832,6889,6021,21856,8978,64161,8580,48129,8984,21491,10679,12888,12441,10817,13204,13982,14638,12554,17509,10592,22003,11380,41228,12467,55768,14288,27450,9794,16041,6537,12098,6687,8626,4854,3173,3161,672,1080
202501,9호선2~3단계,올림픽공원(한국체대),1840,426,5973,2884,13605,5015,17703,11233,11780,7716,7838,7128,7850,8211,9273,9601,9509,14628,8869,14877,10393,17258,11323,20691,15875,21942,16254,24258,13604,16092,18594,9371,12268,9744,16086,8750,4713,5682,342,1722
202501,9호선2~3단계,종합운동장,1230,226,3515,1697,8683,4994,11806,10068,8107,8694,5689,5082,5737,5310,6189,5986,6787,6352,6563,6172,7074,6380,9048,7746,11395,11379,11194,16563,7070,11561,5840,6646,7062,6167,5191,5679,2293,3018,426,904
202501,9호선2~3단계,중앙보훈병원,4115,529,18029,4997,42712,10498,44172,20257,28149,13265,20143,14024,19103,9274,17938,11517,14240,13241,17230,13001,18204,12049,16863,12891,19725,20832,14939,35524,6557,27953,4904,17021,3789,14673,2752,15959,991,7413,139,2359
202501,9호선2~3단계,한성백제,1061,222,3060,1029,7118,2278,10540,7055,6247,4531,3785,3126,3644,2939,4119,3140,4380,3820,4239,3198,4254,3500,5094,4198,6086,5523,7922,8654,3356,6706,2659,3754,2432,4005,1806,2876,669,2325,126,707
202501,경강선,경기광주,2609,291,13591,2128,33442,4488,33314,7082,17014,4054,13593,4523,11720,5002,11004,6321,10101,7160,8754,8373,8369,9954,9309,13784,9098,18926,7926,29824,3829,27020,2719,16874,2373,13288,1537,9283,495,5079,48,103
202501,경강선,곤지암,881,178,2351,1824,5787,4236,5471,5272,4350,2298,3528,2834,4895,3192,4714,3208,3710,3264,3312,3378,3853,3577,4140,4094,6463,4864,5776,5689,2893,4251,1884,3463,1023,2873,590,2609,238,1600,23,348
202501,경강선,부발,963,47,2860,1450,6024,5280,5063,4263,4494,2059,3999,1900,4381,1896,3901,2525,3691,2498,3362,2523,3836,2989,4488,3998,6238,4826,4584,5568,2466,4375,2071,4262,1123,4179,675,3147,429,3016,13,1188
202501,경강선,삼동,1524,47,4574,1088,10566,1792,10977,1940,6588,968,4224,1081,3416,1299,3325,1824,2854,1725,2242,2368,2259,3325,2417,4566,3198,7068,2459,8265,1156,8071,766,4727,610,4301,432,3042,92,1608,10,59
202501,경강선,성남,241,17,1198,693,3770,1185,4045,1513,2074,870,1846,759,1687,969,1593,1165,1475,1292,1215,1296,1772,1611,1905,1845,2020,2776,1727,3983,997,2297,921,1755,782,1445,658,1062,262,596,19,107
202501,경강선,세종대왕릉,170,0,452,71,813,472,792,472,750,307,767,333,657,444,594,607,629,381,569,705,609,641,679,870,693,711,521,855,226,679,148,536,103,358,41,380,7,210,3,75
202501,경강선,신둔도예촌,657,26,2418,369,4696,2046,4143,2753,3070,1044,2707,925,2378,1351,2469,1317,2285,1309,1798,1558,1880,1838,2093,2468,3301,3161,2565,4158,1078,4186,813,2586,425,2175,187,2044,87,1033,0,263
202501,경강선,여주,1885,7,4474,531,7525,2032,6702,2564,6167,3022,6186,2584,5718,3846,5404,3648,5270,3629,5620,4478,5020,4879,4730,5638,4421,7018,4026,8002,2231,7259,1748,6407,1180,3056,710,5083,185,2803,1,1220
202501,경강선,이매,545,44,1341,747,2944,1581,2554,2451,1462,1331,1248,1162,1495,903,1572,1152,1425,1427,1376,1234,1500,1316,1762,1390,1905,1845,1974,2495,1223,1412,1047,1077,1007,859,1032,654,334,408,18,76
202501,경강선,이천,783,66,2811,1550,6616,4490,5976,7291,5341,3648,5749,3755,5476,3850,5384,4933,5192,4567,5169,4777,5244,4976,5902,6086,6470,6583,6864,8323,3692,7148,2881,5950,2317,3816,1190,2909,605,1903,14,755
202501,경강선,초월,1748,109,6387,1498,14127,3415,15925,4467,7544,1819,6027,2102,5828,2069,5178,2823,4696,2883,4153,3688,3858,4520,4320,5847,5030,7538,4564,12698,1986,10039,1595,7161,1151,6426,590,5563,241,3798,24,65
202501,경강선,판교,679,23,2119,6843,3528,17811,5120,30720,2236,17423,2551,11011,3056,8674,7539,8635,4865,5423,6491,5745,9013,5205,13652,6535,18949,6759,22815,6023,16153,3598,14731,2080,12560,2112,5824,1001,1677,696,1,232
202501,경부선,가산디지털단지,5232,2078,6633,10754,13071,51254,15343,136109,10748,66283,10011,22005,11992,15967,14108,16593,16046,17350,17542,16493,21371,16739,30054,18454,72126,22005,98786,25747,40878,19014,24316,12299,19477,11596,12792,10580,5283,6051,175,1041
202501,경부선,관악,6453,1122,11093,3509,26201,5676,22987,9759,12823,8896,10079,8171,9094,6741,11084,6784,10705,6849,9484,7723,9401,8842,10257,11564,10228,15521,9259,23913,5526,18155,3967,10507,3373,10141,2147,8519,888,6085,55,569
202501,경부선,광명,14,1400,3003,3155,9082,6138,8733,7189,5729,5926,4217,3803,7868,2480,5732,7969,5359,355,3636,8488,6564,3803,7981,5114,9517,6822,9813,11122,7914,6396,2761,4308,7128,2909,2459,4110,976,59,2,1
202501,경부선,구로,15609,3414,15335,12229,29615,25914,30445,57040,23029,33399,19397,25839,20530,25051,21951,22855,23838,23885,25340,22579,29072,25275,32208,27232,46724,32758,47269,34956,21917,25264,18750,17829,15584,17247,9693,14398,4237,11085,62,9559
202501,경부선,군포,4254,2097,7166,9093,15081,27968,14034,33474,8372,7500,6907,4409,7368,4396,7598,4835,7300,5387,6769,5605,7674,6929,9758,7043,21656,9766,28541,11962,9379,10843,7174,6890,3742,5694,2243,5048,1012,3070,55,542
202501,경부선,금정,19976,4147,33051,18524,74935,41054,74279,79798,46309,31747,35587,22178,34225,24358,36505,26057,34670,28555,32953,29553,34933,38041,40348,44198,61747,60153,68259,82084,33333,66857,26298,42448,20814,39576,14670,32536,7121,21935,516,8762
202501,경부선,금천구청,8811,1080,14477,4995,34197,12551,32659,25181,19922,10081,14966,8328,14980,9363,15041,11062,14472,12538,13441,12241,13075,15887,14322,19941,15470,25953,23730,38082,9067,27373,7042,14053,5708,14832,3774,11757,1252,7333,70,639
202501,경부선,남영,2283,1422,4086,6897,10673,16004,16858,37204,10578,22068,8358,10706,9289,9627,11034,10542,11142,11325,11876,11307,12716,12501,17338,13917,24190,16819,33711,22671,14798,14448,11930,9700,12024,8550,9986,7636,4357,4374,210,1072
202501,경부선,노량진,3810,1586,6302,4993,14697,7849,20763,14571,12141,10611,10055,9712,12485,13035,13746,14025,15343,13879,16184,13393,15977,15584,17104,20425,18882,27848,18007,40077,14085,22009,14343,12386,15345,10589,15728,8646,5588,6115,353,1169
202501,경부선,당정,3592,724,9677,2522,20577,7581,17000,11799,10743,5228,7748,3740,7766,4199,8610,4331,7809,5027,7063,5301,7477,6713,7472,8327,9336,11661,11270,17282,4841,15189,3639,10040,2827,8042,2306,8389,946,5348,69,960
202501,경부선,대방,4040,1836,7624,7547,19550,27763,25034,37618,14737,17587,11924,9977,12147,9598,12964,10801,13376,12008,13541,10904,14057,12683,14530,15464,25175,20667,32358,29208,12076,17957,8939,13078,7476,12282,5143,10835,1597,6612,86,1387
202501,경부선,독산,6723,2026,15474,12325,39882,38913,37618,79080,20834,35536,16844,13570,16935,11426,17951,12819,17878,13849,17370,12151,18723,16113,28244,18286,50314,24192,56910,39925,24545,31667,14656,18909,10294,18648,6468,17089,2182,9579,99,756
202501,경부선,두정,4704,1322,8782,3718,13607,6206,12675,8897,12109,9652,10887,7852,10662,8842,11273,9757,10893,11689,11047,9855,11994,9428,12142,13339,13991,14860,14304,19360,8410,14299,6296,11528,5454,8516,3948,9150,2339,7018,53,2061
202501,경부선,명학,5560,1607,9053,6521,20770,21497,17395,41888,9838,11342,7919,6813,7831,5036,8906,6287,9317,7255,8419,6324,9238,7054,11889,7954,21573,10865,30634,16952,9218,15032,8121,8450,5040,7174,3125,6860,1351,5173,105,995
202501,경부선,병점,7149,2677,24423,10454,40190,17914,32483,20890,24063,12780,23561,10645,23409,13295,24895,13738,21875,15657,20846,18446,22963,21886,24079,26307,28832,35055,27166,44871,15139,37105,12184,28321,10017,21942,7163,21683,2506,14292,33,6380
202501,경부선,서동탄,1284,3,4816,522,9148,1229,2902,1097,2395,829,1893,658,2071,1035,1827,977,1663,1131,1566,1238,1825,1941,1550,2206,1706,2601,1827,4755,725,5223,687,2401,389,1651,309,2220,120,1303,4,986
202501,경부선,서울역,72,558,190,4573,9827,7409,19452,8582,16369,7213,15911,6366,18938,4191,18583,6403,18118,5631,9229,5657,20676,6704,18919,7101,21508,9707,23751,10622,22666,7623,16714,5189,19980,4252,16222,3245,7851,704,1723,72
202501,경부선,서정리,4151,3445,10461,6061,13534,12019,13085,14659,12287,7238,12388,6658,12429,7224,13665,9040,11697,10822,12214,10278,14069,12064,16575,16869,25643,17789,17289,17724,10112,17034,7452,12749,6333,10092,3947,9898,2216,7389,90,677
202501,경부선,석수,6034,1959,12646,4865,27656,8912,26464,11080,14990,8632,12128,7126,10855,5491,11493,6389,11042,7311,10267,7968,10994,9863,11700,11797,14009,16791,12386,25849,7240,20588,5115,12561,4043,12138,2629,10615,975,6153,48,492
202501,경부선,성균관대,7701,2081,24300,6203,57508,7952,47194,16999,24248,12949,20177,11547,18596,13386,19852,13922,18368,16382,17801,15942,18845,20202,20781,24540,23149,35348,21565,55019,13804,42149,11048,27264,10136,22847,8179,19909,3903,14373,281,2320
202501,경부선,성환,1866,563,2816,2195,4873,8819,5879,8553,6662,5005,6879,4376,6223,4321,6505,6179,10246,5808,7407,5285,6920,6036,9335,6384,13053,8122,8590,7144,3484,5884,2744,5420,1581,4577,945,4963,566,4086,74,896
202501,경부선,세류,3433,658,8184,2702,14901,3422,8921,3802,5296,2654,4925,2748,4676,3166,4664,3226,4314,3305,4000,3642,4334,4188,5519,5466,6678,7078,5005,11694,2941,8952,2371,7072,1991,6903,1054,4282,402,2652,7,869
202501,경부선,세마,1969,1116,5681,3120,8001,4145,7479,8542,6013,2101,4706,1915,4396,2441,4574,2421,5091,3131,4519,3210,4859,2987,6171,5789,6800,6426,7523,8479,2930,7334,1893,5403,1609,4505,1128,4288,505,2152,51,201
202501,경부선,송탄,4601,733,6757,2773,10545,4725,9556,6066,8447,3810,7502,3663,7646,4577,7884,4775,7649,5763,6692,6276,7335,7090,7441,8552,7983,10633,8853,11352,4909,11480,3435,8719,3006,8008,1723,5994,770,5577,54,471
202501,경부선,수원,18078,4010,31727,26659,62563,43024,54473,57029,42059,58456,43508,63031,49872,70692,54914,82227,59373,78534,60982,78945,73336,80837,86900,85652,85748,92809,95628,118520,74029,82125,80270,49696,61262,38871,54410,29799,21672,20228,724,6492
202501,경부선,신길,7476,1094,8984,3674,19534,15409,28157,25209,15948,9667,10756,6533,9306,6326,11482,7360,10833,7962,10036,8180,9968,9526,11253,11260,17149,14593,24614,20161,9162,13952,6662,10494,5642,10759,4296,8780,1585,5492,98,1504
202501,경부선,신도림,1460,729,2748,2459,6842,5877,8531,12487,5420,6550,4167,4549,4233,4699,4467,5104,4704,5766,4741,5316,5164,6183,6101,6754,9548,9012,11974,11468,5832,6578,5279,4056,4392,3847,3777,3006,1635,1973,59,1020
202501,경부선,안양,12897,2029,30233,9451,72016,15102,60980,26602,35232,20314,28363,19675,28546,24880,30657,26072,30702,31267,30053,28053,31746,35186,34593,38938,33552,51389,31340,75387,20335,55985,16933,34186,15697,27332,12461,21704,5872,16139,312,2421
202501,경부선,영등포,12659,5696,14293,20740,33698,48361,49664,107912,36774,82943,37655,70130,44676,78386,54693,87333,59266,91809,60424,82328,86816,78952,99624,79304,112455,85222,147926,99022,87877,61959,89429,36211,69167,28315,54089,22750,22518,13069,734,3574
202501,경부선,오산,6243,1539,13357,8211,20375,22137,20755,16636,16773,11067,17896,11076,17621,10598,18993,13462,17305,14496,16742,14877,16871,17957,19526,21100,22243,24028,23532,27738,13492,22372,10355,17025,7457,13133,4437,9748,2132,7716,131,565
202501,경부선,오산대,2967,850,6256,2121,10367,3649,8389,5757,5632,2358,5117,2638,4904,2919,4935,3026,5291,3991,4658,4039,4616,3857,5305,5829,6362,7570,7856,11793,3280,8767,2830,5666,2703,4880,1811,4197,973,2582,101,212
202501,경부선,용산,3813,4999,5090,30403,18854,71438,28988,129797,34331,105651,36382,83428,51725,78930,53679,87561,66798,89104,56683,87137,102865,87254,107956,87617,126508,92000,150859,87524,103579,59824,106135,40047,103094,25995,65975,13259,25368,6266,1452,1908
202501,경부선,의왕,5659,1869,11208,7463,23920,25909,22306,24038,12257,9224,9862,5740,10238,6455,10918,6615,10117,8116,9940,7390,10433,10049,13928,12619,23938,15998,21383,24128,9954,17342,7290,12052,5439,9962,3349,8686,1614,6217,110,1121
202501,경부선,직산,741,286,1529,1042,1743,2789,1778,2966,1794,907,1589,974,1672,876,1455,1100,1509,1207,1344,1227,1679,1256,1495,1659,3483,2006,3078,2294,1035,2010,789,1235,616,1173,287,1041,149,897,33,129
202501,경부선,진위,706,321,1357,2399,2234,6925,2003,6077,1760,2302,1837,1756,1752,1044,1700,1061,1946,1182,1947,1237,3136,1560,3045,1680,6454,1938,6703,2241,2592,2100,1194,1406,797,1221,467,970,197,727,9,48
202501,경부선,천안,2467,582,5105,2794,8478,4905,8573,9259,12934,10431,11505,9876,13416,12577,12547,13804,12959,14266,15526,13206,13643,14046,14030,13847,13824,17276,12672,15926,9037,10345,7208,8085,5222,5818,3170,4716,1938,2737,20,2058
202501,경부선,평택,6721,2583,11595,7640,20148,12303,19953,19542,21301,18412,23022,15988,21916,21001,22474,23539,24335,22843,24169,25061,24631,25387,27080,29191,29168,30487,26000,35197,19528,22269,19112,20302,13053,13856,12111,11660,6335,6118,93,2060
202501,경부선,평택지제,2268,4715,4523,7702,8448,10016,7359,6317,5641,4837,5822,3516,5775,4132,6886,4452,4874,4441,5235,4657,7344,5949,7691,6557,13696,8236,9067,9281,6964,8146,4962,5874,4236,5356,4659,4941,2319,3156,43,271
202501,경부선,화서,7485,916,21145,3473,39088,5451,29232,11354,13790,12175,11737,12066,12187,18853,12782,21457,14246,24827,17074,23034,21158,23065,25448,22404,25696,26861,24817,41054,18427,29578,14907,17087,13630,12687,11026,11393,1800,7741,90,1254
202501,경원선,가능,6751,1044,9621,2979,19432,6041,18411,9734,10833,6137,10666,5755,10232,6894,10824,7350,9703,8448,8394,7209,8853,9186,9040,10771,10074,13193,8361,16894,4885,16918,4323,10820,3411,7613,2309,7534,1039,4554,210,1856
