사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202407,2호선,신대방,327,12,25844,2097,36916,9450,95042,15283,139137,26690,85186,18910,45246,18928,35723,19624,35427,22929,33646,26781,29870,30104,29526,39658,32578,46445,34572,63022,33570,99337,21640,81092,17182,56857,13094,59387,10319,55642,4957,30612,979,9779,9,80,0,0,0,0,20240803
202407,2호선,신도림,4054,8,38973,5101,57575,21019,146491,47502,157139,119531,91769,76469,61285,62481,60082,65367,68317,65471,70289,70779,73879,66441,77553,75520,87169,90582,110914,124315,134559,192521,76292,127773,69696,74900,63154,71050,58871,68116,23850,47320,2875,20235,19,2849,0,0,0,0,20240803
202407,2호선,신림,214,22,38580,4045,73289,17531,196109,29172,282930,47620,168856,44523,92097,42001,74277,45456,78979,51085,74913,58411,68613,63665,67722,79871,74256,98119,78170,137052,81344,236271,55412,193771,46540,123525,44717,121581,37708,111850,21691,69596,4784,22900,5,327,0,0,0,0,20240803
202407,2호선,신설동,56,1,1242,330,1535,2133,5671,5135,9056,13688,5614,9256,4749,7818,6026,6853,7370,6972,7667,7275,7599,5988,8476,5446,9139,5157,11395,5813,12996,7850,4717,5662,3218,3818,2640,3323,1826,3279,721,2215,127,800,0,156,0,0,0,0,20240803
202407,2호선,신정네거리,81,4,9307,962,19083,2835,52359,4851,47028,12310,25294,8945,17048,7659,15002,9364,16037,10603,14691,12265,12533,13060,11833,16611,13091,22365,13173,32034,11870,52533,7531,36894,5748,20712,4546,17952,3608,16646,1670,10311,405,3070,2,143,0,0,0,0,20240803
202407,2호선,신촌,48,5,6986,3093,15327,17122,39441,38868,57879,87845,41392,100082,39779,67047,48775,63174,62118,66241,65525,79272,65640,64359,77144,62324,88522,68438,105016,87124,100596,118171,70164,77533,71988,47593,76442,43176,72127,39527,31960,25503,5788,6901,1,83,0,0,0,0,20240803
202407,2호선,아현,30,1,5256,1047,12038,4501,33383,11870,45872,22970,26441,13561,18265,10476,17199,10581,18713,12050,17227,14298,15641,14631,17437,16728,21279,19180,20913,26809,21381,36975,12818,26421,10177,17460,7578,17522,5150,16061,2254,8890,384,2842,1,22,0,0,0,0,20240803
202407,2호선,양천구청,34,3,5247,975,13114,2471,34196,5089,31573,10617,17370,5808,11655,4744,10285,5583,11430,7651,9757,8420,7902,8532,7933,10896,8951,13605,9394,20316,9605,32052,4441,25818,3146,14970,2741,13419,2542,11122,948,8144,196,2487,0,25,0,0,0,0,20240803
202407,2호선,역삼,45,4,3831,7621,9086,48840,16884,180733,27623,417350,25592,338453,26416,130006,36434,68265,43737,61930,51329,68736,60692,52651,83927,46993,112820,44598,256208,54821,316517,61499,165289,38237,92943,23785,85593,20733,57317,18192,21498,10600,3741,3156,1,53,0,0,0,0,20240803
202407,2호선,영등포구청,38,3,5654,3292,14409,17494,43639,41847,54059,133279,32350,55809,23687,28240,24562,25367,27477,27046,28478,28643,30049,25582,32639,27400,40237,31200,60934,41195,109686,63218,38460,40722,29571,24160,27779,21818,20431,19554,9240,12781,1723,4471,2,101,0,0,0,0,20240803
202407,2호선,왕십리(성동구청),709,2,6359,878,10222,9082,27081,14806,47392,29131,29847,21820,19261,15417,18673,17079,22424,18689,22669,20188,22721,20499,25811,22547,31769,26772,35403,37910,36393,59891,22860,35060,21828,21972,25090,19870,24134,20152,13417,12051,2576,4758,0,7,0,0,0,0,20240803
202407,2호선,용답,7,0,2567,362,3733,1416,9001,1987,15280,3325,7888,3029,5538,2322,4518,2434,4462,2892,4537,3234,4093,3544,3982,4450,4771,5701,5060,6876,4077,12210,2563,8114,1887,5583,1449,6374,1038,6055,489,3419,139,1272,0,5,0,0,0,0,20240803
202407,2호선,용두(동대문구청),80,2,1098,140,1875,1056,6294,2899,9917,6025,5381,3898,3818,3594,4058,3942,4305,3500,4415,4198,4434,4219,4583,4957,5226,4996,5634,5807,6039,9355,2844,6292,1912,3505,1928,3475,970,2628,353,1606,55,507,0,4,0,0,0,0,20240803
202407,2호선,을지로3가,19,0,1270,2274,2779,24271,6998,80301,13949,195891,17400,77565,21764,33693,26402,28948,27186,27263,31231,30294,33611,26354,38733,25932,49344,31025,102551,36678,156147,43364,60777,25917,45530,16465,47075,15065,40445,13271,21895,7882,4024,2084,0,83,0,0,0,0,20240803
202407,2호선,을지로4가,9,0,990,1336,2266,16774,6171,40435,12542,82654,13579,40831,16663,24753,20558,23787,20504,21794,21971,20904,23984,19240,27605,17705,34865,17617,66827,18833,71720,20125,30396,13582,18612,10094,15636,10340,10542,9647,5095,6060,989,1822,0,25,0,0,0,0,20240803
202407,2호선,을지로입구,76,2,2638,2891,4522,32145,11551,146000,18338,374916,26247,177040,33988,91825,44944,73927,49934,65502,60445,68109,69118,60065,81357,57765,99752,60541,190952,71322,307138,72893,136238,45536,130470,31909,88129,26779,71403,20995,29741,11517,4117,4341,1,930,0,0,0,0,20240803
202407,2호선,이대,33,0,3521,815,10543,6984,31851,15045,41636,48954,24868,33918,19481,25313,21203,22591,26794,26005,26527,26767,24645,24018,28324,25175,31703,27387,44559,35961,39426,48979,23554,35699,20010,25277,18421,24582,15677,25026,5507,16503,840,4955,0,40,0,1,0,0,20240803
202407,2호선,잠실(송파구청),132,15,13772,5426,56397,35513,137645,88600,187115,189710,133507,171023,88056,135888,89361,129830,99800,128133,107935,131095,117611,129867,141122,139099,172781,155632,214170,199773,252111,260314,170332,166946,173862,108319,160152,99578,107755,94217,32005,46463,5137,9746,0,34,0,0,0,0,20240803
202407,2호선,잠실나루,17,0,3854,3428,14411,20385,41945,24831,51489,42999,33074,26674,25977,19751,25545,17302,23806,21475,22142,22384,23181,19972,26595,20091,35250,21922,41734,29402,33106,43796,15898,31021,11940,19404,8503,19300,6213,17730,2975,9576,495,2900,1,5,0,0,0,0,20240803
202407,2호선,잠실새내,70,3,6288,1238,20552,9156,66642,17134,91088,30544,57246,32748,36795,26287,34392,28575,36070,31810,35739,37192,33282,40812,36747,46144,40183,53743,44639,69811,46372,96373,33440,63017,29762,39815,30109,35220,29860,33087,16414,16841,2918,5100,0,13,0,0,0,0,20240803
202407,2호선,종합운동장,8,3,1638,1006,6637,9701,18433,17780,25302,26891,18159,14182,13535,10811,11921,10377,14152,13323,12839,14812,16376,20067,16525,34243,19093,67810,23883,107274,20010,82541,18662,25590,44556,13325,93798,13408,75628,12170,6246,5865,422,1651,3,84,0,0,0,0,20240803
202407,2호선,충정로(경기대입구),35,1,3491,1103,7237,6954,17652,27107,23767,68628,15832,30250,12156,12886,13078,11077,13614,11217,13435,13525,13370,11438,14436,11914,17798,13393,35261,18029,52097,23486,16017,15825,11141,11046,9997,10878,7153,9779,3209,6040,683,1834,1,45,0,0,0,0,20240803
202407,2호선,한양대,3,0,1005,493,2740,6057,6436,11205,10142,41056,6998,51120,6446,20389,10859,12888,14291,19086,15776,17643,13470,12882,17089,10945,24389,10213,39761,10926,33106,12817,16040,8413,10743,6047,10146,6168,8368,6263,4799,4093,1048,1362,0,2,0,0,0,0,20240803
202407,2호선,합정,83,11,9917,2819,19755,13634,46636,34124,56823,104132,37777,88859,28240,54904,30074,50803,36585,54830,40438,60743,44111,55824,48232,56136,58549,66394,81446,87294,122738,121453,79126,80989,65459,44401,74837,36281,68722,32402,36704,22012,6665,8245,0,83,0,0,0,0,20240803
202407,2호선,홍대입구,898,22,27298,3740,32242,19407,65571,43447,84775,117303,63272,138915,58699,117101,67348,142452,78723,166589,92682,180962,103105,171575,124991,170993,154965,178210,187583,204797,220504,245334,180490,176918,181553,110300,208778,87110,197719,73419,98639,51293,13291,18586,7,2278,0,0,0,0,20240803
202407,3호선,가락시장,70,10,3153,716,7811,6734,22882,13070,24040,29576,16848,14653,15053,10509,14185,11041,14350,12277,13558,12594,13617,12791,15092,14611,16427,15486,22252,20000,30939,26993,12586,18618,9710,12401,8299,10446,5609,10384,2172,5144,459,1840,1,40,0,0,0,0,20240803
202407,3호선,경복궁(정부서울청사),50,0,2264,1706,6318,15274,14972,43893,21829,140426,20162,79846,19690,49789,26197,49028,31873,45426,38700,46232,44077,37592,51711,33785,59754,32272,86925,32406,118253,35024,46232,21888,38232,12729,35160,10984,23710,10119,8878,5470,1075,1619,1,60,0,0,0,0,20240803
202407,3호선,경찰병원,5,0,3189,300,9067,3771,25998,10982,28591,32009,16112,17208,12122,9573,11165,7741,10153,8577,10510,10766,10559,9324,11925,9595,11770,10450,18311,16974,22921,25212,8019,18915,6182,11352,5386,9948,3819,9139,1131,5282,157,1599,0,0,0,0,0,0,20240803
202407,3호선,고속터미널,153,0,5364,3829,7867,33207,28375,47448,48673,77628,55683,97819,56738,105624,70381,113681,85757,105164,95670,103817,109273,106659,126243,108941,138094,106951,152216,115592,144567,120511,119663,73979,132545,47665,80567,37398,49020,27410,16399,12239,1941,2535,0,1,0,0,0,0,20240803
202407,3호선,교대(법원.검찰청),84,1,1754,943,4868,7401,11371,23207,16543,55816,13969,41683,15508,19024,18992,13803,21941,12916,26519,13374,30433,11877,31648,11110,35357,12560,57427,17505,78319,21725,34751,11237,30718,6290,30601,5412,26692,4760,9630,2664,1548,905,0,0,0,0,0,0,20240803
202407,3호선,구파발,140,3,13249,1651,38730,10900,92948,22866,89394,30716,47339,27201,32260,28201,31369,28464,32717,28944,31251,31902,31955,30873,35665,32215,41220,38605,41150,50290,32678,82623,20971,69321,17857,37843,16051,33179,11617,29955,3416,19504,675,8160,1,419,0,0,0,0,20240803
202407,3호선,금호,61,6,4695,635,10736,2556,29425,4928,40317,9510,24154,7249,14764,7363,12774,7711,12180,9016,11655,10052,9927,10899,10149,13086,11167,16037,12170,21484,11518,32396,8893,22479,6356,14947,4457,13228,3597,12805,1667,6523,322,1898,0,0,0,0,0,0,20240803
202407,3호선,남부터미널(예술의전당),36,2,3417,1472,9981,28947,30529,72047,47225,171495,38105,92568,36084,50488,39059,37759,40090,39370,42237,44507,44140,44129,49196,43588,65445,45413,113850,53920,144208,62261,62600,40371,43570,25041,38577,19884,29167,16581,8510,9762,1023,2753,0,4,0,0,0,0,20240803
202407,3호선,녹번,62,6,10407,548,28051,3914,76445,8367,82077,18182,43562,10586,27059,9800,22317,10898,22430,12629,20161,14074,17357,16183,16221,20010,17155,26258,18123,38235,20221,66818,10128,53752,7980,31638,6182,27636,4411,24840,1628,14247,283,3952,0,0,0,0,0,0,20240803
202407,3호선,대청,125,1,3885,1185,13419,7410,34148,19628,41800,28700,23189,13729,16763,9648,15285,9221,15063,10857,15702,11913,14489,12623,16512,14901,19570,16655,26819,23112,28346,32699,12602,25908,8896,17829,6757,16082,5285,17190,1979,8779,366,3069,0,1,0,0,0,0,20240803
202407,3호선,대치,33,0,2959,578,13592,8532,30535,23980,30651,33828,18395,23327,14907,15855,14761,14897,17492,19503,18194,23280,16913,19815,18569,20903,21768,25246,34744,32631,32727,35083,19771,25143,14767,14189,18718,14166,40734,12201,3937,6656,506,2170,0,0,0,0,0,0,20240803
202407,3호선,도곡,71,5,1109,298,4454,4358,12193,15181,14695,22214,9324,17396,7735,8010,7663,7328,7899,7383,7959,7556,8704,7258,10368,7495,12417,7962,18593,10214,19525,13548,9589,10456,6823,6228,6256,5862,4722,5496,1420,2886,266,1702,3,357,0,0,0,0,20240803
202407,3호선,독립문,217,4,5224,965,7158,6346,16340,15392,20626,23357,15691,17131,13897,13576,13900,11041,15096,11148,13413,12527,13450,11242,15543,12266,16640,12965,17491,14756,17226,18344,7965,14013,6222,9186,5023,8251,3431,7707,1140,4649,175,1899,4,636,0,0,0,0,20240803
202407,3호선,동대입구,17,3,1778,1163,2743,10706,5943,18201,9075,58087,7588,34043,7752,22886,10712,17499,10722,17369,15608,19048,14191,15217,17072,15363,25169,15188,35055,17525,45232,19692,20159,10735,26332,6407,20383,5991,12774,4770,3441,3039,456,1157,1,60,0,0,0,0,20240803
202407,3호선,매봉,23,0,1842,765,7602,9595,20713,27968,23691,83885,16387,35989,14835,16871,14977,15152,15908,14265,16339,14106,17684,13251,20321,14080,24089,15451,43511,20795,67296,27032,21778,17545,16476,10344,17091,9315,10420,8892,3272,4410,503,1507,0,47,0,0,0,0,20240803
202407,3호선,무악재,25,2,2367,147,5762,1513,18429,3317,22077,5928,12812,3808,8238,3423,7376,3727,7053,4563,6290,5228,5581,5807,5189,7088,5964,9089,7053,11562,7497,17909,3723,14899,2742,9129,2051,8325,1441,7188,719,5045,128,1405,0,0,0,0,0,0,20240803
202407,3호선,불광,14,2,9751,1569,20895,6531,56895,12136,68408,34292,39033,26988,27178,22825,25529,24152,26567,27379,26084,28998,25343,28141,27413,31050,28293,35391,29429,43625,32334,65101,17398,49812,14252,29687,11516,26356,8077,23265,3491,13690,485,4508,1,1,0,0,0,0,20240803
202407,3호선,수서,77,4,4995,2416,14241,17098,41031,36102,48919,59845,33162,36456,36465,24634,28813,22435,34361,26870,30043,23402,24446,24291,33756,28498,37517,32062,48228,39670,55017,56032,24617,41117,24413,27597,16354,22987,14852,21772,7106,9090,723,3457,0,243,0,0,0,0,20240803
202407,3호선,신사,52,4,3743,1785,6875,17762,11962,45614,18792,116844,16562,146603,19836,69518,26010,47922,28986,44147,34532,48395,41244,43188,49011,38683,59786,43024,93748,51983,133465,67347,90879,34930,60371,18267,61577,14534,50909,11675,22437,7555,3617,3445,1,3,0,0,0,0,20240803
202407,3호선,안국,12,1,1719,2236,3087,27168,6383,99527,10706,136733,15065,89878,19652,62119,27317,62062,37676,54078,41093,50545,47656,46708,61101,38048,82948,34447,126005,31621,131038,28303,56802,13857,46248,8029,37828,6749,20324,6063,6574,3403,765,1137,0,13,0,0,0,0,20240803
202407,3호선,압구정,44,1,2936,2581,8678,25406,16410,54194,25822,158075,21624,160163,26406,83031,32647,67097,40472,55615,46354,58194,54435,50591,64439,48505,76840,46980,105643,57314,148432,61265,97958,33534,76039,17871,57079,14046,40433,11992,12105,6258,1990,2155,5,231,0,0,0,0,20240803
202407,3호선,약수,129,4,6837,1140,11053,6814,27702,15517,39656,36197,27389,23192,19673,16109,18472,16388,20860,15985,20378,17498,19933,18239,21128,19628,22206,23765,27626,30713,34575,45741,19846,27915,16592,18913,15965,16507,11833,15276,5178,8664,965,3473,3,605,0,0,0,0,20240803
202407,3호선,양재(서초구청),55,24,5813,3114,15105,44557,38514,118637,49800,248600,33115,128497,31049,56284,33630,46000,38057,42506,42587,47437,48320,41342,57275,39835,74731,46655,139250,64947,203730,81072,90432,51961,64924,32903,61781,28269,39300,25210,13799,12806,1533,3711,1,17,0,0,0,0,20240803
202407,3호선,연신내,321,10,26911,2051,52904,12817,127757,22264,148538,37912,83868,34962,56236,34210,53145,35527,58118,38417,51707,41482,46447,44729,49323,54838,54538,64228,52738,84517,47771,133855,33788,111606,28056,64660,23898,58260,19249,52405,9169,33117,1535,11557,1,8,0,0,0,0,20240803
202407,3호선,오금,27,1,4762,77,10137,2388,32759,6390,34721,14873,16796,6514,9920,5393,8241,4998,8657,6025,8126,6464,7196,6750,6931,8723,8636,10133,11429,15263,13466,25159,5088,16257,3824,11271,3167,9802,2505,11367,960,5268,128,2189,0,0,0,0,0,0,20240803
202407,3호선,옥수,186,3,3464,1022,10024,4442,24264,7854,33600,13370,22485,11140,15795,8709,13860,10398,13520,11510,13599,13069,13624,13716,13712,16037,15074,18996,16961,25615,17130,36536,11408,25493,9422,16629,8701,14935,5800,14108,2502,6804,470,1885,1,1,0,0,0,0,20240803
202407,3호선,을지로3가,26,1,746,1253,1390,11023,3896,39325,7072,87550,8997,32907,10429,16484,11458,14063,11528,13752,13535,14680,15799,12723,17934,13043,22460,15072,47944,18516,74228,23039,28715,13192,21075,7295,20711,5584,17505,4519,9055,2830,1416,920,0,6,0,0,0,0,20240803
202407,3호선,일원,11,1,2498,1728,9600,12457,27408,36788,26695,28132,19628,21049,19665,18056,19067,13610,18529,16600,16757,17026,18707,16005,23265,14517,31697,13911,39690,16604,19563,23642,11052,19258,6841,12630,5275,11926,3329,12248,1289,5047,183,1813,0,47,0,0,0,0,20240803
202407,3호선,잠원,2,0,1447,799,5215,8713,14378,7921,20317,10180,11792,6918,8519,4768,8657,5253,8822,6348,8000,7272,6904,6911,8843,7897,12246,8077,12929,11248,9823,15463,5430,10762,4017,7171,3827,7129,2332,8275,809,3826,180,1193,0,0,0,0,0,0,20240803
202407,3호선,종로3가,29,1,975,1319,1367,6835,2175,17724,3792,47437,5808,46083,8786,37360,11849,29663,13987,26920,15835,25536,18601,24106,22161,21182,28184,20930,43100,21108,57675,20620,30087,11956,21106,6882,22256,5541,18479,4237,8462,2735,1034,1013,0,15,0,0,0,0,20240803
202407,3호선,지축,7,0,3541,546,13365,7840,34319,6507,34408,12066,17568,7499,11637,6333,10011,6448,10202,7819,10556,8882,9278,8618,10736,10312,12532,13573,12851,19206,11211,32794,7297,24982,5833,16211,4993,13919,4102,12067,1786,6745,339,1241,0,0,0,0,0,0,20240803
202407,3호선,충무로,0,0,0,0,1,0,1,0,5,0,11,0,12,0,8,0,34,0,23,0,28,0,19,0,24,0,24,0,29,0,47,0,11,0,12,0,6,0,10,0,3,0,0,0,0,0,0,0,20240803
202407,3호선,학여울,2,0,609,348,2329,1822,4877,3924,4916,8769,3615,5745,2813,4432,3148,3272,3617,3489,3660,3837,3696,3795,4531,3624,5738,3491,7128,4364,8006,4950,2682,3902,2022,2675,1828,2329,1238,2124,352,1110,29,369,0,0,0,0,0,0,20240803
202407,3호선,홍제,89,8,10463,1553,26003,7310,70155,10838,76295,24317,47210,20507,32349,17772,29188,18053,30346,19888,27460,21936,24727,24236,25008,29173,27282,35389,29509,45752,27040,65809,15293,54601,12449,32913,9726,29193,6982,24891,2702,14961,396,4065,0,0,1,1,0,0,20240803
202407,4호선,길음,16,4,11211,1798,36925,7753,94907,14306,95570,29095,52185,22692,34548,18462,30054,19013,30690,24692,29346,26607,26766,27233,28235,31346,32533,39038,32867,54848,31706,85188,17657,65752,14201,40471,10718,36690,10246,36675,3683,20954,665,6028,0,0,0,0,0,0,20240803
202407,4호선,남태령,17,0,744,48,1031,2043,2619,5356,3792,5815,2937,2194,2239,1290,2224,1148,2225,1270,2041,1398,1962,1347,2663,1504,3830,1815,5427,1755,4030,2112,1612,1843,1106,1503,725,1092,476,978,166,623,26,149,0,0,0,0,0,0,20240803
202407,4호선,노원,261,5,15150,1765,30919,16898,74264,37234,83170,66806,48960,55007,39589,40618,40486,40010,45716,45964,44761,48624,43610,47756,48409,51485,52377,62081,57434,77413,63189,117279,46552,84364,40589,50957,36922,42941,33988,39498,14215,25008,3393,8086,7,858,0,0,0,0,20240803
202407,4호선,당고개,81,0,9188,60,19081,4971,49560,7331,37837,11333,23231,11037,16620,9851,14490,10033,15263,9907,14505,10425,13212,11694,12404,13659,13796,16477,14012,19418,12964,28989,8297,25894,5716,17408,4650,15517,3133,14152,1517,9597,349,3625,0,430,0,0,0,0,20240803
202407,4호선,동대문,208,6,4608,2396,3109,15315,5450,35886,8063,72451,13436,67168,20059,64384,27508,56148,33971,49910,39049,45723,49202,43480,57730,35900,71825,28527,92303,21936,63589,19561,34900,19977,26760,14682,24194,10157,19284,7420,8026,5810,1446,1468,2,113,0,0,0,0,20240803
202407,4호선,동대문역사문화공원(DDP),362,6,6647,1508,4656,14710,8907,31686,13132,73025,17549,43287,20152,33742,24719,31708,25910,30299,27936,29914,35391,29830,40765,26641,49573,24720,70747,26420,83780,28667,46138,29806,38017,20405,34914,17572,27723,14900,14427,9839,2854,3021,7,188,0,0,0,0,20240803
202407,4호선,동작(현충원),15,5,216,408,659,2888,1959,3324,2185,5191,2042,3140,1711,2196,1802,1687,1797,1762,1558,2328,1819,2100,2565,2091,3346,2075,5053,2697,5174,3880,2405,2976,2507,2945,2333,1295,1470,850,629,556,81,279,0,94,0,0,0,0,20240803
202407,4호선,명동,23,2,1529,1485,3836,24450,8515,56072,15704,131844,28792,91510,36226,63360,42392,63414,43145,66392,46514,69525,53833,66111,65670,65566,80032,68364,97823,69439,142913,66632,79890,53054,73067,42521,71583,31576,67058,18822,27904,10481,2035,2955,0,120,0,0,0,0,20240803
202407,4호선,미아(서울사이버대학),33,1,11924,1877,22327,7640,48908,17151,54919,36934,34506,21980,26581,17341,23817,16887,26966,16944,24216,19248,21901,20399,21811,25055,27945,28866,27892,35071,30299,49197,17266,39837,12056,24079,10805,22384,7552,19588,2713,12848,441,3707,0,0,0,0,0,0,20240803
202407,4호선,미아사거리,83,2,16273,3091,39084,8747,95270,21054,104035,36032,62620,32945,43458,28722,39873,31352,42376,33652,41812,35069,39514,38340,43544,47639,47148,55829,43253,71773,44393,106180,31583,80521,30712,48057,18127,42452,13334,38562,6406,21994,1146,5377,0,0,0,0,0,0,20240803
202407,4호선,사당,199,40,11256,1288,30128,18243,73629,25675,85501,37497,62364,26379,41723,24464,33207,31921,36992,31315,37392,29306,36361,29067,36964,33874,39884,44766,48851,69089,53039,102658,34228,62300,31738,38098,35629,33800,32003,31651,16186,20128,1834,5907,4,610,0,0,0,0,20240803
202407,4호선,삼각지,7,0,555,391,2190,5600,7762,13659,11719,22698,7032,13043,5721,9782,5883,10807,7112,12880,8196,12808,9304,10383,9857,11421,11277,13521,17338,18975,26099,26806,12168,15939,12752,8205,15395,6506,14168,5494,7493,3525,964,1315,0,10,0,0,0,0,20240803
202407,4호선,상계,46,3,16682,331,43053,6729,93741,17087,76725,22957,44764,17236,31139,15246,28522,17176,30268,21227,27956,21573,23926,23007,23951,28048,25647,35243,26630,46159,25399,69814,15821,64284,12814,38304,11520,32740,12265,30006,3842,19925,693,6306,2,603,0,0,0,0,20240803
202407,4호선,서울역,275,19,4807,968,6752,16135,12805,45510,17060,101605,15327,62756,14111,34375,16615,33758,17261,36855,16909,36796,17490,33480,19231,35984,24427,38382,53894,42870,69872,43502,26285,32572,17165,23446,15539,21974,10956,18699,5038,9436,631,2658,1,227,0,0,0,0,20240803
202407,4호선,성신여대입구(돈암),31,6,6445,1944,20909,7956,51613,17865,57136,34984,39105,31591,30063,22921,30149,24059,35016,28996,35616,30745,33374,30671,34857,33738,39934,41986,44744,53610,48014,71445,31534,56636,27864,36150,28563,32964,25320,31264,11240,20084,2163,6412,0,0,0,0,0,0,20240803
